"text","href"
"The Youngest Guy in the Room","https://medium.com/@GavinGrimmVA/the-youngest-guy-in-the-room-e7a3a989da96?source=topic---8------4-----------"
"The Unfortunate Truth Behind BASIS","https://medium.com/@andrewthoesen/the-unfortunate-truth-behind-basis-f7db092025da?source=topic---8------0-----------"
"","https://medium.com/@andrewthoesen"
"Our addiction to links is making good journalism harder to read","https://thecoffeelicious.com/our-addiction-to-links-is-making-good-journalism-harder-to-read-40515c45162f?source=topic---8------2-----------"
"","https://medium.com/@hiatuscc"
"Rob Howard","https://thecoffeelicious.com/@hiatuscc"
"I Grew Up In A Fundamentalist Cult — ‘The Handmaid’s Tale’ Was Reality","https://theestablishment.co/i-grew-up-in-a-fundamentalist-cult-the-handmaids-tale-was-my-reality-fae2f77263d9?source=topic---8------3-----------"
"","https://medium.com/@haettinger"
"haettinger","https://theestablishment.co/@haettinger"
"You’re the Same Wilderness You’ve Always Been","https://medium.com/@felsull/youre-the-same-wilderness-you-ve-always-been-1ef6c33b2b92?source=topic---8------1-----------"
"","https://medium.com/@felsull"
"the fight at the end of the tunnel","https://medium.com/@chrismayhap/the-fight-at-the-end-of-the-tunnel-2fb93a5346a4?source=topic---8------4-----------"
"","https://medium.com/@chrismayhap"
"The most tragic object I’ve ever seen","https://artplusmarketing.com/the-most-tragic-object-ive-ever-seen-5d2bccdeda3b?source=topic---8------0-----------"
"","https://medium.com/@tommycm"
"Tom Mitchell","https://artplusmarketing.com/@tommycm"
"To Everyone Who’s Just Barely Holding It Together","https://theestablishment.co/to-everyone-whos-just-barely-holding-it-together-cdb79b854384?source=topic---8------1-----------"
"","https://medium.com/@mshannabrooks"
"Hanna Brooks Olsen","https://theestablishment.co/@mshannabrooks"
"Chaos and Consequentialism","https://weird.solar/chaos-and-consequentialism-fd154eead4af?source=topic---8------2-----------"
"","https://medium.com/@ProofOfLogic"
"Proof Of Logic","https://weird.solar/@ProofOfLogic"
"Tweets From World War III","https://medium.com/the-athenaeum/tweets-from-world-war-iii-db457d4dcc86?source=topic---8------0-----------"
"","https://medium.com/@gutbloom"
"I Beg to Differ, Sir","https://medium.com/@matthewdavidbrozik/i-beg-to-differ-sir-f6666e264de?source=topic---8------2-----------"
"","https://medium.com/@matthewdavidbrozik"
"People Really Hate Being Told to Put Only One Space After a Period","https://melmagazine.com/people-really-hate-being-told-to-put-only-one-space-after-a-period-c47e2e81787c?source=topic---8------0-----------"
"","https://medium.com/@j_m_mcdermott"
"John McDermott","https://melmagazine.com/@j_m_mcdermott"
"Is a Virus a Living Creature?","https://medium.com/the-philipendium/is-a-virus-a-living-creature-8664a9496ece?source=topic---8------2-----------"
"","https://medium.com/@philipbouchard"
"My Parents and the Tipper Sticker","https://theawl.com/nine-inch-nails-parental-advisory-sticker-tipper-gore-cadb1ccb189c?source=topic---8------3-----------"
"","https://medium.com/@RickPaulas"
"Rick Paulas","https://theawl.com/@RickPaulas"
"Highlights","https://medium.com/@thisisgorman/highlights-c6cd78c3540e?source=topic---8------1-----------"
"","https://medium.com/@thisisgorman"
"On Grief.","https://medium.com/@Ramou/on-grief-a4432ca48ff5?source=topic---8------4-----------"
"","https://medium.com/@Ramou"
"On Policing Disability","https://medium.com/@carolynzaikowski/on-policing-disability-5524145d0528?source=topic---8------0-----------"
"A [big, beautiful] Tree Grows in Brooklyn [if you’re wealthy]","https://perplex.city/a-big-beautiful-tree-grows-in-brooklyn-if-youre-wealthy-eceea155cec0?source=topic---8------1-----------"
"","https://medium.com/@walkerharrison1000"
"Walker Harrison","https://perplex.city/@walkerharrison1000"
"Talking Ugly","https://medium.com/athena-talks/talking-ugly-b1e5fd6df38e?source=topic---8------2-----------"
"","https://medium.com/@christine.e.sinclair"
"Sign in / Sign up","https://medium.com/m/signin?redirect=https%3A%2F%2Fmedium.com%2Ftopic%2Fworld"
"History","https://medium.com/topic/history"
"Media","https://medium.com/topic/media"
"The Far Left Is Still Out Of Touch With Black Voters","https://theestablishment.co/the-far-left-is-still-out-of-touch-with-black-voters-90194cfddba6?source=topic---8------0-----------"
"","https://medium.com/@marcushjohnson"
"Next-Door Neighbors: The Human Aspect of Cuban-American Relations","https://medium.com/@DidacticDave/after-decades-of-military-commercial-and-political-conflict-it-can-be-hard-to-put-your-thumb-on-db41cc4c0a02?source=topic---8------2-----------"
"The rural and post-industrial bubble is real and dangerous in France, in the US and everywhere","https://extranewsfeed.com/the-rural-and-post-industrial-bubble-is-real-and-dangerous-in-france-in-the-us-and-everywhere-3de91573b369?source=topic---8------3-----------"
"","https://medium.com/@soufron"
"Jean-Baptiste Soufron","https://extranewsfeed.com/@soufron"
"5 Pro Tips for Talking to Kids About Climate Change (Without Freaking Them Out)","https://medium.com/rainforest-alliance/5-pro-tips-for-talking-to-kids-about-climate-change-without-freaking-them-out-94d4ae27a2b9?source=topic---8------1-----------"
"Democracy Check: Trump at 100 Days","https://medium.com/@ryanjsuto/democracy-check-trump-at-100-days-3e5a45300591?source=topic---8------4-----------"
"","https://medium.com/@ryanjsuto"
"What Is Bernie’s Strategy?","https://medium.com/@bonannyc/what-is-bernies-strategy-73afc47a1b93?source=topic---8------0-----------"
"When It Comes To Healthcare Republicans Have A Strange Definition For “Freedom”","https://medium.com/everyvote/when-it-comes-to-healthcare-republicans-have-a-strange-definition-for-freedom-ee3bfd8cac78?source=topic---8------2-----------"
"","https://medium.com/@VeryRecent1"
"Russia’s Intervention in Syria — A Case Study","https://medium.com/center-for-strategic-and-international-studies/russias-intervention-in-syria-a-case-study-fbe211de3488?source=topic---8------3-----------"
"","https://medium.com/@csis"
"Federal Court Calls Trump’s Threats to Defund Sanctuary Cities Unconstitutional","https://medium.com/aclu/federal-court-calls-trumps-threats-to-defund-sanctuary-cities-unconstitutional-109aa68363e9?source=topic---8------1-----------"
"More Signs Emerge That Russiagate Is Dying","https://medium.com/@caityjohnstone/more-signs-that-russiagate-is-dying-27918d682c53?source=topic---8------4-----------"
"","https://medium.com/@caityjohnstone"
"That’s One Small Comment For Trump, One Giant Miscue For Space Exploration","https://rantt.com/thats-one-small-comment-for-trump-one-giant-miscue-for-space-exploration-41c0fc1ab6c3?source=topic---8------0-----------"
"","https://medium.com/@gfish3000"
"Greg Fish","https://rantt.com/@gfish3000"
"Tax Reform That Works Would Look Nothing Like the Albatross Trump Proposes","https://medium.com/@richardwilkins_51183/tax-reform-that-works-would-look-nothing-like-the-albatross-trump-proposes-5cc5513a9e8f?source=topic---8------1-----------"
"","https://medium.com/@richardwilkins_51183"
"Why I Organize: Confessions of a Teenage Activist Who is Fed Up.","https://medium.com/@sophiesiegel/why-i-organize-confessions-of-a-teenage-activist-who-is-fed-up-f1322ee1d05c?source=topic---8------2-----------"
"","https://medium.com/@sophiesiegel"
"Getting out of your own bubble.","https://medium.com/@MrAlanCooper/getting-out-of-your-own-bubble-da6a66058db6?source=topic---8------0-----------"
"","https://medium.com/@MrAlanCooper"
"Six Reasons The Second Round In France Could Be Closer Than Polls Suggest.","https://politicsmeanspolitics.com/six-reasons-the-second-round-in-france-could-be-closer-than-polls-suggest-c68692ad362b?source=topic---8------1-----------"
"","https://medium.com/@predata"
"Predata","https://politicsmeanspolitics.com/@predata"
"How Do You Solve a Problem?: North Korea","https://medium.com/@nicholasgrossman/how-do-you-solve-a-problem-north-korea-69175f68b8de?source=topic---8------2-----------"
"","https://medium.com/@nicholasgrossman"
"America Can’t Afford Another War","https://medium.com/defiant/america-cant-afford-another-war-225110c48193?source=topic---8------0-----------"
"","https://medium.com/@mjgault"
"Bernie Sanders Has Always Sacrificed Pragmatism For Idealism, But Now It’s Hurting Democrats","https://rantt.com/bernie-sanders-has-always-sacrificed-pragmatism-for-idealism-but-now-its-hurting-democrats-da6a21bca163?source=topic---8------2-----------"
"","https://medium.com/@bcunningham428"
"Bob Cunningham","https://rantt.com/@bcunningham428"
"Trump Unveils His Tax Reform Plan","https://psmag.com/trump-unveils-his-tax-reform-plan-147f3674641e?source=topic---8------3-----------"
"","https://medium.com/@DwyerGunn"
"Dwyer Gunn","https://psmag.com/@DwyerGunn"
"Why the wall on the Mexican border won’t happen","https://medium.com/@Brookings/why-the-wall-on-the-mexican-border-wont-happen-410983b07865?source=topic---8------1-----------"
"","https://medium.com/@Brookings"
"Disproving the Myth of the Purity Test","https://medium.com/theyoungturks/disproving-the-myth-of-the-purity-test-91f0d65f197f?source=topic---8------4-----------"
"","https://medium.com/@cenkuygur"
"We’re Living in a Surveillance Society, So Why Do We Need Bail?","https://medium.com/aclu/were-living-in-a-surveillance-society-so-why-do-we-need-bail-40d631266223?source=topic---8------0-----------"
"Climate change is causing a major redistribution of life on Earth","https://medium.com/@neelsunderjalan/climate-change-is-causing-a-major-redistribution-of-life-on-earth-620f78544bb3?source=topic---8------1-----------"
"","https://medium.com/@neelsunderjalan"
"Syrian Refugees Are Stuck at the Intersection of the Algeria-Morocco Rivalry","https://psmag.com/syrian-refugees-are-stuck-at-the-intersection-of-the-algeria-morocco-rivalry-515e0abf70b2?source=topic---8------2-----------"
"","https://medium.com/@mhayoun"
"Massoud Hayoun","https://psmag.com/@mhayoun"
"Sign in / Sign up","https://medium.com/m/signin?redirect=https%3A%2F%2Fmedium.com%2Ftopic%2Ffuture"
"Science","https://medium.com/topic/science"
"Virtual Reality vs Augmented Reality— What’s The Difference?","https://virtualrealitypop.com/virtual-reality-vs-augmented-reality-whats-the-difference-a650a4b3895f?source=topic---8------0-----------"
"","https://medium.com/@Alexandheir"
"Alex Balladares","https://virtualrealitypop.com/@Alexandheir"
"What happens to insurance once our cars are autonomous?","https://medium.com/startup-grind/letter-to-sacramento-autonomous-vehicle-regulators-ca-dmv-2d3c7ba30252?source=topic---8------2-----------"
"","https://medium.com/@chriskelvinlee"
"Fast Digital","https://medium.com/@stinajonsson/fast-digital-7ac67c37f6a?source=topic---8------3-----------"
"","https://medium.com/@stinajonsson"
"Silicon Valley Needs to Stop Pimping Out Patients to Alleviate White Guilt","https://thedevelopmentset.com/silicon-valley-needs-to-stop-pimping-out-patients-to-alleviate-white-guilt-bc94b4a17885?source=topic---8------1-----------"
"","https://medium.com/@jfoth"
"Data is the New Dollar: The Future of Value","https://medium.com/towards-data-science/data-is-the-new-dollar-the-future-of-value-79cf4347b2ce?source=topic---8------4-----------"
"","https://medium.com/@willmurphy"
"Welcome, robot overlords","https://medium.com/bloomberg/welcome-robot-overlords-7dd73d0eb86f?source=topic---8------0-----------"
"Imperfection is the only thing we will have left","https://thedisruptivefuture.com/imperfection-is-the-only-thing-we-will-have-left-f4eb8330d976?source=topic---8------2-----------"
"","https://medium.com/@realronmcdaniel"
"Blockchain: The Pro's and Con's of a Technology that Will Affect our Future","https://medium.com/totvslabs/blockchain-the-pros-and-con-s-of-a-technology-that-will-affect-our-future-f67037da7d64?source=topic---8------3-----------"
"There is no such thing as “internet addiction”","https://medium.com/enrique-dans/there-is-no-such-thing-as-internet-addiction-5ecb86906b1f?source=topic---8------1-----------"
"A Beginners Guide To Making Yourself Artificially Intelligent • (It’s A Lot Easier Than You Think)","https://uxdesign.cc/a-beginners-guide-to-making-yourself-artificially-intelligent-its-a-lot-easier-than-you-think-3d89f80b50c7?source=topic---8------4-----------"
"","https://medium.com/@elliotsoren"
"Elliot Soren","https://uxdesign.cc/@elliotsoren"
"Is Your City Ready for Global Warming’s Coming Heat Waves?","https://psmag.com/is-your-city-ready-for-global-warmings-coming-heat-waves-87383742cfa?source=topic---8------0-----------"
"","https://medium.com/@bberwyn"
"Bob Berwyn","https://psmag.com/@bberwyn"
"Access Denied! Why You Should Care about Net Neutrality","https://medium.com/truman-doctrine-blog/access-denied-why-you-should-care-about-net-neutrality-f6d9dccedf00?source=topic---8------1-----------"
"","https://medium.com/@TrumanProject"
"State of AI: How did we get here, and where are we going next?","https://hackernoon.com/state-of-ai-how-did-we-get-here-and-where-are-we-going-next-2e2196049547?source=topic---8------2-----------"
"","https://medium.com/@azeem"
"azeem","https://hackernoon.com/@azeem"
"The Deep Learning Rut","https://humanizing.tech/the-deep-learning-rut-d7ba5c66aef1?source=topic---8------0-----------"
"","https://medium.com/@interintelligence"
"Timothy Busbice","https://humanizing.tech/@interintelligence"
"Would You Listen to the Radio in a Self-Driving Car?","https://medium.com/@laskyjoshua/would-you-listen-to-the-radio-in-a-self-driving-car-10369a071e81?source=topic---8------1-----------"
"","https://medium.com/@laskyjoshua"
"Design In An Age of Artificial Intelligence","https://medium.com/startup-grind/design-in-an-age-of-artificial-intelligence-739e656b44ba?source=topic---8------2-----------"
"","https://medium.com/@blakehudelson"
"I was late to the VR party. But now I’ve arrived (and it’s going off)","https://medium.com/@NEVERBLAND/i-was-late-to-the-vr-party-but-now-ive-arrived-and-it-s-going-off-c25261156f66?source=topic---8------0-----------"
"","https://medium.com/@NEVERBLAND"
"Mark Zuckerberg Doesn’t Want to be President","https://blog.spaceship.com.au/mark-zuckerberg-doesnt-want-to-be-president-bc32848db9b8?source=topic---8------2-----------"
"","https://medium.com/@AbiTyasTunggal"
"Social media intelligence and profiling in the insurance industry…","https://medium.com/@privacyint/social-media-intelligence-and-profiling-in-the-insurance-industry-4958fd11f86f?source=topic---8------3-----------"
"Abi Tyas Tunggal","https://blog.spaceship.com.au/@AbiTyasTunggal"
"","https://medium.com/@privacyint"
"Get Real, People. Facebook is Bad for Bots.","https://medium.com/@Chatbotcopy/get-real-people-facebook-is-bad-for-bots-76b4622e3d49?source=topic---8------1-----------"
"","https://medium.com/@Chatbotcopy"
"The Dildo of Damocles","https://theawl.com/the-dildo-of-damocles-1731dc6e8e3e?source=topic---8------4-----------"
"","https://medium.com/@meh2191"
"Mark Hay","https://theawl.com/@meh2191"
"The Myth of a Superhuman AI","https://backchannel.com/the-myth-of-a-superhuman-ai-59282b686c62?source=topic---8------0-----------"
"Superintelligence and Public Opinion","https://shift.newco.co/superintelligence-and-public-opinion-228dbedad5b9?source=topic---8------1-----------"
"","https://medium.com/@RickWebb"
"Rick Webb","https://shift.newco.co/@RickWebb"
"The one crucial skill our education system is missing","https://medium.com/world-economic-forum/the-one-crucial-skill-our-education-system-is-missing-7907c636e495?source=topic---8------2-----------"
"","https://medium.com/@weforum"
"Sign in / Sign up","https://medium.com/m/signin?redirect=https%3A%2F%2Fmedium.com%2Ftopic%2Flife"
"Self","https://medium.com/topic/self"
"Breaking Up With Sephora","https://thebillfold.com/breaking-up-with-sephora-263087e64d49?source=topic---8------0-----------"
"","https://medium.com/@janineannett"
"Should you beg your partner to stay?","https://psiloveyou.xyz/should-you-beg-your-partner-to-stay-d6a79478a814?source=topic---8------2-----------"
"","https://medium.com/@mumayank"
"Mayank Mohan Upadhyay","https://psiloveyou.xyz/@mumayank"
"The Life of a Millenial Burn(t) Out","https://medium.com/@jessibowtf/the-life-of-a-millenial-burn-t-out-16ebe64e5174?source=topic---8------3-----------"
"How to Avoid Becoming a Pod Person","https://movietime.guru/how-to-avoid-becoming-a-pod-person-87d3da4e101d?source=topic---8------1-----------"
"","https://medium.com/@rossjedwards"
"Living It Up at the Hotel California","https://medium.com/stories-ive-been-meaning-to-tell-you/living-it-up-at-the-hotel-california-b520690f69fa?source=topic---8------4-----------"
"It’s Just a Job","https://medium.com/@joshparcell/its-just-a-job-6e53e2ab2939?source=topic---8------0-----------"
"How I Hustle: Ryan Elwood","https://medium.com/hustleapp/how-i-hustle-ryan-elwood-dc2124f29aa?source=topic---8------2-----------"
"","https://medium.com/@ryanelwood"
"Ask A Swole Woman: Can a Personal Trainer Touch You Without Permission?","https://thehairpin.com/ask-a-swole-woman-can-a-personal-trainer-touch-you-without-permission-f0ac4584c967?source=topic---8------3-----------"
"","https://medium.com/@caseyjohnston"
"Casey Johnston","https://thehairpin.com/@caseyjohnston"
"How I Got My Yo-yo And Learned A Lesson In American Economics","https://thecoffeelicious.com/how-i-got-my-yo-yo-and-learned-a-lesson-in-american-economics-c7ce508f7838?source=topic---8------1-----------"
"","https://medium.com/@bookgardener"
"Mike Essig","https://thecoffeelicious.com/@bookgardener"
"Tomorrow Is The Day I’ll Quit Today","https://medium.com/@samgrittner/tomorrow-is-the-day-ill-quit-today-5c9325a0a6dd?source=topic---8------4-----------"
"","https://medium.com/@samgrittner"
"If You’re Suicidal, Staying Alive Is The Most Selfless Thing To Do","https://theestablishment.co/if-youre-suicidal-staying-alive-is-the-most-selfless-thing-you-can-do-a3b30d59505a?source=topic---8------0-----------"
"","https://medium.com/@anne_theriault"
"Anne Thériault","https://theestablishment.co/@anne_theriault"
"How Love is Awareness","https://umairhaque.com/how-love-is-awareness-146ab9c05ee0?source=topic---8------1-----------"
"","https://medium.com/@umairh"
"umair haque","https://umairhaque.com/@umairh"
"Selling Our Grief","https://medium.com/@DominiqueMatti/selling-our-grief-2ac6f4034025?source=topic---8------2-----------"
"","https://medium.com/@DominiqueMatti"
"When I Stopped Counting Days","https://medium.com/ask-me-about-my-uterus/when-i-stopped-counting-days-d9fe42fcb52c?source=topic---8------0-----------"
"","https://medium.com/@AlliTemple"
"5 Questions to Stop Asking People Who are Dating Parents","https://medium.com/@tatummarie/5-things-to-stop-saying-to-your-friend-who-is-dating-a-parent-fceecb20bb01?source=topic---8------1-----------"
"","https://medium.com/@tatummarie"
"Journey after Suicide: Writing from hospital","https://medium.com/invisible-illness/journey-after-suicide-writing-from-hospital-bb71430e1dd4?source=topic---8------2-----------"
"","https://medium.com/@leogopal"
"Bus Taking","https://rover.whoistheo.com/bus-taking-aac4ae42dd2a?source=topic---8------0-----------"
"","https://medium.com/@bwuske"
"Brandon Wuske","https://rover.whoistheo.com/@bwuske"
"What I Learned From My Cat’s Death","https://artplusmarketing.com/what-i-learned-from-my-cats-death-abd245239bc6?source=topic---8------2-----------"
"","https://medium.com/@Innerverse"
"Taylor Maurand","https://artplusmarketing.com/@Innerverse"
"Why Self-Stigma is the Most Dangerous Pitfall when Battling Mental Illness","https://theslant.zova.com/why-self-stigma-is-the-most-dangerous-pitfall-when-battling-mental-illness-6f0459c4a724?source=topic---8------3-----------"
"","https://medium.com/@readwriteandlove"
"Noha Medhat","https://theslant.zova.com/@readwriteandlove"
"A Letter To Cis Parents From a Nonbinary Young Adult","https://medium.com/@hologramvron/a-letter-to-cis-parents-from-a-nonbinary-young-adult-c54e02c5817?source=topic---8------1-----------"
"","https://medium.com/@hologramvron"
"Taxes After Marriage","https://thebillfold.com/taxes-after-marriage-85e0a5db0f6?source=topic---8------4-----------"
"","https://medium.com/@laurensieben"
"Lauren Sieben","https://thebillfold.com/@laurensieben"
"My Very Un-Instagrammable 9 Months on an Organic Farm","https://medium.com/indian-thoughts/my-very-un-instagrammable-9-months-on-an-organic-farm-9ce6d1cae4f5?source=topic---8------0-----------"
"","https://medium.com/@katiehyson23"
"What Happens When Your Biggest Fear Is Something Inevitable?","https://theestablishment.co/what-happens-when-your-biggest-fear-is-something-inevitable-9fdd042cd645?source=topic---8------1-----------"
"","https://medium.com/@sarahkurchak"
"Sarah Kurchak","https://theestablishment.co/@sarahkurchak"
"A Work in Progress","https://medium.com/@meganhoins/a-work-in-progress-588d51632587?source=topic---8------2-----------"
"","https://medium.com/@meganhoins"
"Sign in / Sign up","https://medium.com/m/signin?redirect=https%3A%2F%2Fmedium.com%2Ftopic%2Fwork"
"Why I want my employees to leave their jobs","https://medium.com/startup-grind/why-i-want-my-employees-to-leave-their-jobs-95a652f519fb?source=topic---8------0-----------"
"What My Obsession with Snapchat Taught Me About Personal Branding","https://startupsventurecapital.com/what-my-obsession-with-snapchat-taught-me-about-personal-branding-3920f8914861?source=topic---8------2-----------"
"","https://medium.com/@JessicaZweig_"
"What world-class communicators do differently: 3 lessons from neuroscience","https://medium.com/the-mission/what-world-class-communicators-do-differently-3-lessons-from-neuroscience-37c5f29b9837?source=topic---8------3-----------"
"Never ever be passionate.","https://medium.com/do-contribute/never-ever-be-passionate-d84a4554bda8?source=topic---8------1-----------"
"The Skill That Grew My Company 600%","https://medium.com/swlh/the-skill-that-grew-my-company-600-753e97195cdc?source=topic---8------4-----------"
"How To set Up A Customer Feedback Flow That Works","https://thinkgrowth.org/how-to-set-up-a-customer-feedback-flow-that-works-1955f9aed109?source=topic---8------0-----------"
"","https://medium.com/@Nikjenikkes"
"Nikky Hofland","https://thinkgrowth.org/@Nikjenikkes"
"Why It’s Absolutely Ok To Fail (Personal Story Inside)","https://medium.com/@Cheryl__Clarke/why-its-absolutely-ok-to-fail-personal-story-inside-8029328469f6?source=topic---8------2-----------"
"","https://medium.com/@Cheryl__Clarke"
"CHANGING WORLD, CHANGING WORK","https://medium.com/we-the-peoples/changing-world-changing-work-aaf213b5ec7?source=topic---8------3-----------"
"","https://medium.com/@UN_Women"
"Staying in the Discomfort Zone","https://medium.com/the-year-of-the-looking-glass/staying-in-the-discomfort-zone-11a2366a5fc1?source=topic---8------1-----------"
"","https://medium.com/@joulee"
"So you’ve exited — now what?","https://hackernoon.com/so-youve-exited-now-what-ba541386c6b?source=topic---8------4-----------"
"","https://medium.com/@infoarbitrage"
"Roger Ehrenberg","https://hackernoon.com/@infoarbitrage"
"What should a software engineer look like?","https://code.likeagirl.io/what-should-a-software-engineer-look-like-a54ee1d3563b?source=topic---8------0-----------"
"","https://medium.com/@kosyfrances"
"Kosisochukwu Anyanwu","https://code.likeagirl.io/@kosyfrances"
"Teams As A Second Language","https://codyroyle.com/teams-as-a-second-language-49d80eb6900d?source=topic---8------1-----------"
"","https://medium.com/@codyroyle"
"Cody Royle","https://codyroyle.com/@codyroyle"
"Why the most successful businesses have strong values","https://medium.com/world-economic-forum/why-the-most-successful-businesses-have-strong-values-1b4efec48dd4?source=topic---8------2-----------"
"If you’re not lost, it’s probably not groundbreaking","https://medium.com/startup-grind/if-youre-not-lost-it-s-probably-not-groundbreaking-62ffa0683b?source=topic---8------0-----------"
"","https://medium.com/@sophie.okelly"
"The Office of The Future","https://hackernoon.com/the-office-of-the-future-dfa6d1c11dc2?source=topic---8------1-----------"
"","https://medium.com/@sfagency"
"Jonas Altman","https://hackernoon.com/@sfagency"
"Capturing Those “Illogical Steps”","https://medium.com/@rnadworny/capturing-those-illogical-steps-606bb104dc4d?source=topic---8------2-----------"
"","https://medium.com/@rnadworny"
"The Morality of Manipulation","https://medium.com/startup-grind/the-morality-of-manipulation-dbd9d031071f?source=topic---8------0-----------"
"","https://medium.com/@nireyal"
"Why Your Tech Company Needs an Archaeologist to Fix Your Corporate Culture","https://hackernoon.com/why-your-tech-company-needs-an-archaeologist-to-fix-your-corporate-culture-814fcd1e408e?source=topic---8------2-----------"
"","https://medium.com/@lisagrimm"
"Lisa Grimm","https://hackernoon.com/@lisagrimm"
"Truth in Pictures: What Google Image Searches Tell Us About Inequality at Work","https://code.likeagirl.io/truth-in-pictures-what-google-image-searches-tell-us-about-inequality-at-work-554583cfe99d?source=topic---8------3-----------"
"","https://medium.com/@gretchenhellman"
"Gretchen Hellman","https://code.likeagirl.io/@gretchenhellman"
"Why you probably don’t want innovation","https://medium.com/startup-grind/why-you-probably-dont-want-innovation-2cb096107811?source=topic---8------1-----------"
"","https://medium.com/@tomfgoodwin"
"Why Companies Are Not Startups","https://medium.com/startup-grind/why-companies-are-not-startups-41e5785e0b4e?source=topic---8------4-----------"
"Where’s the Money?","https://medium.com/startup-grind/wheres-the-money-takeaways-from-sheworx100-summit-nyc-2bdc24ad93ad?source=topic---8------0-----------"
"","https://medium.com/@SheWorx"
"What the “Buy American, Hire American” Executive Order Could Mean for the Tech Industry","https://medium.com/@elizabethgracebecker/what-the-buy-american-hire-american-executive-order-could-mean-for-the-tech-industry-bb41309ab4?source=topic---8------1-----------"
"","https://medium.com/@elizabethgracebecker"
"The Entrepreneurial Freelancer","https://medium.com/the-imperfectionist/the-entrepreneurial-freelancer-89489218a6ac?source=topic---8------2-----------"
"","https://medium.com/@williamfrazier"
"So you’ve exited — now what?","https://hackernoon.com/so-youve-exited-now-what-ba541386c6b?source=topic---8------0-----------"
"Sign in / Sign up","https://medium.com/m/signin?redirect=https%3A%2F%2Fmedium.com%2Ftopic%2Fculture"
"Photography","https://medium.com/topic/photography"
"Kendrick Lamar Is Hip-Hop’s King—But for How Long?","https://medium.com/@PaulCantor/kendrick-lamar-is-hip-hops-king-but-for-how-long-5a3ae25d4e3d?source=topic---8------0-----------"
"Lunch with the FT: Ta-Nehisi Coates","https://medium.ft.com/lunch-with-the-ft-ta-nehisi-coates-f15d54eea335?source=topic---8------2-----------"
"","https://medium.com/@Financial_Times"
"The Financial Times","https://medium.ft.com/@Financial_Times"
"Opinion: Can you separate the artist from their art? Should you?","https://medium.com/@ebonstorm/opinion-can-you-separate-the-artist-from-their-art-should-you-5a51ad54530a?source=topic---8------3-----------"
"Margaret Atwood Is Still Seeing the Future","https://theringer.com/handmaids-tale-margaret-atwood-novel-hulu-adaptation-22a8a87629aa?source=topic---8------1-----------"
"","https://medium.com/@alison.herman"
"Everything Goes Dumb, Part 1: A Retrospective On Streetlight Manifesto’s 2003 Debut Album","https://medium.com/@rudehunch/everything-goes-dumb-part-1-a-retrospective-on-streetlight-manifestos-2003-debut-album-87b7f9028630?source=topic---8------4-----------"
"From Snowflake to Trumpkin: How political slang is killing the discourse","https://extranewsfeed.com/from-snowflake-to-trumpkin-how-political-slang-is-killing-the-discourse-f8af76a663f5?source=topic---8------0-----------"
"","https://medium.com/@Goodsvejk"
"The Greatest Improv Advice I Can Give.","https://medium.com/@TimELyons/the-greatest-improv-advice-i-can-give-674c09f07376?source=topic---8------2-----------"
"","https://medium.com/@TimELyons"
"17 Millennial Pinks (and 1 Blue) I Wish Would Go Away","https://thehairpin.com/17-millennial-pinks-and-1-blue-i-wish-would-go-away-b7e5d7432d5d?source=topic---8------3-----------"
"","https://medium.com/@madhester"
"Madeline Hester","https://thehairpin.com/@madhester"
"The Hypocrisy of $425 Mud Jeans Extends Far Beyond the Fake Dirt","https://melmagazine.com/the-hypocrisy-of-425-mud-jeans-extends-far-beyond-the-fake-dirt-854e19a490a3?source=topic---8------1-----------"
"","https://medium.com/@tracylmoore"
"Tracy Moore","https://melmagazine.com/@tracylmoore"
"The Queer Erotics of Handholding in Literature","https://electricliterature.com/the-queer-erotics-of-handholding-in-literature-74732878f033?source=topic---8------4-----------"
"","https://medium.com/@Kristen_Arnett"
"Kristen Arnett","https://electricliterature.com/@Kristen_Arnett"
"The Transcendent Filthiness of Rob Delaney","https://theringer.com/rob-delaney-sharon-horgan-season-3-catastrophe-amazon-ce1ea3c0cd0?source=topic---8------0-----------"
"","https://medium.com/@rob.harvilla"
"Rob Harvilla","https://theringer.com/@rob.harvilla"
"Why ‘Girls’ Was Actually Just a Show About Molting Crustaceans","https://thehairpin.com/why-girls-was-actually-just-a-show-about-molting-crustaceans-2eb54a3639d9?source=topic---8------1-----------"
"","https://medium.com/@huttopian"
"Sarah Hutto","https://thehairpin.com/@huttopian"
"Hip-Hop, as Disruption","https://artplusmarketing.com/hip-hop-as-disruption-8cda1b05a49f?source=topic---8------2-----------"
"","https://medium.com/@JoelakaMaG"
"Joel Leon.","https://artplusmarketing.com/@JoelakaMaG"
"The Most Disappointing Year in Movies","https://filmschoolrejects.com/the-most-disappointing-year-in-movies-64d277869753?source=topic---8------0-----------"
"Christopher Campbell","https://filmschoolrejects.com/@thefilmcynic"
"","https://medium.com/@thefilmcynic"
"I Think You Are Sexy And That Is What Love Is, By Ed Sheeran","https://thebelladonnacomedy.com/i-think-you-are-sexy-and-that-is-what-love-is-by-ed-sheeran-846051d27bd6?source=topic---8------1-----------"
"","https://medium.com/@acteeley"
"Adrienne Teeley","https://thebelladonnacomedy.com/@acteeley"
"Jokes Should Hurt","https://medium.com/defiant/jokes-should-hurt-2ea03c701da5?source=topic---8------2-----------"
"","https://medium.com/@ajairaj22"
